OperatorInfo/Title,OperatorsReference,UsageTypeID,UsageType/IsPayAtLocation,UsageType/IsMembershipRequired,UsageType/IsAccessKeyRequired,UsageType/ID,UsageType/Title,UsageCost,AddressInfo/ID,AddressInfo/Title,AddressInfo/AddressLine1,AddressInfo/AddressLine2,AddressInfo/Town,AddressInfo/StateOrProvince,AddressInfo/Postcode,AddressInfo/CountryID,AddressInfo/Country/ISOCode,AddressInfo/Country/ContinentCode,AddressInfo/Country/ID,AddressInfo/Country/Title,AddressInfo/Latitude,AddressInfo/Longitude,AddressInfo/ContactTelephone1,AddressInfo/ContactTelephone2,AddressInfo/ContactEmail,AddressInfo/AccessComments,AddressInfo/RelatedURL,AddressInfo/Distance,AddressInfo/DistanceUnit,NumberOfPoints,GeneralComments,DatePlanned,DateLastConfirmed,StatusTypeID,StatusType/IsOperational,StatusType/IsUserSelectable,StatusType/ID,StatusType/Title,DateLastStatusUpdate,DataQualityLevel,DateCreated,SubmissionStatusTypeID,SubmissionStatus/IsLive,SubmissionStatus/ID,SubmissionStatus/Title,UserComments/0,PercentageSimilarity,Connections/0/ID,Connections/0/ConnectionTypeID,Connections/0/ConnectionType/FormalName,Connections/0/ConnectionType/IsDiscontinued,Connections/0/ConnectionType/IsObsolete,Connections/0/ConnectionType/ID,Connections/0/ConnectionType/Title,Connections/0/Reference,Connections/0/StatusTypeID,Connections/0/StatusType/IsOperational,Connections/0/StatusType/IsUserSelectable,Connections/0/StatusType/ID,Connections/0/StatusType/Title,Connections/0/LevelID,Connections/0/Level/Comments,Connections/0/Level/IsFastChargeCapable,Connections/0/Level/ID,Connections/0/Level/Title,Connections/0/Amps,Connections/0/Voltage,Connections/0/PowerKW,Connections/0/CurrentTypeID,Connections/0/CurrentType/Description
(Unknown Operator),,1,,,,1,Public,gratis,115405,pdr empuribrava,Carrer Requesens,Empuriabrava,Castellón de Ampurias,Alto Ampurdán,17487,210,ES,EU,210,Spain,42.24514097,3.124193996,,,,,,,0,2,,,,50,TRUE,TRUE,50,Operational,2019-01-27T21:33:00Z,1,2019-01-24T16:33:00Z,200,TRUE,200,Submission Published,,,161895,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),,,22,,
(Business Owner at Location),,5,TRUE,FALSE,FALSE,5,Public - Pay At Location,"  0,35 €/kWh",115404,Estació de servei Ramell Alcarràs AS 24H,L-800 Carretera de Vallmanya C-157,,Alcarràs,Segriá,25180,210,ES,EU,210,Spain,41.57605044,0.517009087,,,,,,,0,2,,,,50,TRUE,TRUE,50,Operational,2019-01-27T16:46:00Z,1,2019-01-24T16:17:00Z,200,TRUE,200,Submission Published,,,161892,2,,,,2,CHAdeMO,,50,TRUE,TRUE,50,Operational,3,40KW and Higher,TRUE,3,Level 3:  High (Over 40kW),125,400,50,30,Direct Current
(Unknown Operator),,4,FALSE,TRUE,TRUE,4,Public - Membership Required,gratis,115368,Edrr Mont-roig del camp,Avinguda del Mar,Miami Playa,Montroig,Bajo Campo,43892,210,ES,EU,210,Spain,41.01011442,0.938555635,,,,,,,0,2,,,,50,TRUE,TRUE,50,Operational,2019-01-23T10:52:00Z,1,2019-01-22T17:08:00Z,200,TRUE,200,Submission Published,,,161827,2,,,,2,CHAdeMO,,50,TRUE,TRUE,50,Operational,3,40KW and Higher,TRUE,3,Level 3:  High (Over 40kW),125,400,50,30,Direct Current
(Unknown Operator),,4,FALSE,TRUE,TRUE,4,Public - Membership Required,gratis,115280,Petrem Trucks,Avinguda d'Àlguema,,Santa Leocadia de Algama,Alto Ampurdán,17771,210,ES,EU,210,Spain,42.23109485,2.956315865,,,,,,,0,2,"Per tal de promocionar aquest nou servei, des d'ara i fins a nou avís serà gratuït.
Càrrega ràpida:
Per a iniciar la càrrega:
1. Polsar el botó del connector que volem fer anar (1 CHAdeMO, 2 CCS Combo, 3 Type 2)
2. Endollar el vehicle.
3. Començarà el procés de recàrrega.
Per a finalitzar la càrrega:
1. Polsar el botó del connector que estem utilitzant (1 CHAdeMO, 2 CCS Combo, 3 Type 2)
2. Polsar el botó 4 per a finalitzar la recàrrega.
3. Desendollar el nostre vehicle.

Para promocionar este nuevo servicio, des de ahora hasta nuevo aviso va a ser gratuito.

Para iniciar la carga:
1. Pulsar el botón del conector que queramos utilizar (1 CHAdeMO, 2 CCS Combo, 3 Type 2)
2. Enchufar el vehículo.
3. Iniciará el proceso de carga.
Para finalizar la carga:
1. Pulsar el botón del conector que estemos utilizando (1 CHAdeMO, 2 CCS Combo, 3 Type 2)
2. Pulsar el botón 4 para finalizar la carga.
3. Desenchufar nuestro vehículo.",,,50,TRUE,TRUE,50,Operational,2019-01-19T19:13:00Z,1,2019-01-19T17:30:00Z,200,TRUE,200,Submission Published,,,161719,2,,,,2,CHAdeMO,,50,TRUE,TRUE,50,Operational,3,40KW and Higher,TRUE,3,Level 3:  High (Over 40kW),,,50,30,Direct Current
(Unknown Operator),,1,,,,1,Public,gratis,115279,Petrem Figueres,Avinguda Vilallonga,Vilatenim,Alto Ampurdán,Alto Ampurdán,17600,210,ES,EU,210,Spain,42.26665785,2.973205437,,,,,,,0,2,"Per tal de promocionar aquest nou servei, des d'ara i fins a nou avís serà gratuït.
Càrrega ràpida:
Per a iniciar la càrrega:
1. Polsar el botó del connector que volem fer anar (1 CHAdeMO, 2 CCS Combo, 3 Type 2)
2. Endollar el vehicle.
3. Començarà el procés de recàrrega.
Per a finalitzar la càrrega:
1. Polsar el botó del connector que estem utilitzant (1 CHAdeMO, 2 CCS Combo, 3 Type 2)
2. Polsar el botó 4 per a finalitzar la recàrrega.
3. Desendollar el nostre vehicle.

Para promocionar este nuevo servicio, des de ahora hasta nuevo aviso va a ser gratuito.

Para iniciar la carga:
1. Pulsar el botón del conector que queramos utilizar (1 CHAdeMO, 2 CCS Combo, 3 Type 2)
2. Enchufar el vehículo.
3. Iniciará el proceso de carga.
Para finalizar la carga:
1. Pulsar el botón del conector que estemos utilizando (1 CHAdeMO, 2 CCS Combo, 3 Type 2)
2. Pulsar el botón 4 para finalizar la carga.
3. Desenchufar nuestro vehículo.",,,50,TRUE,TRUE,50,Operational,2019-01-20T12:16:00Z,1,2019-01-19T12:44:00Z,200,TRUE,200,Submission Published,,,161716,2,,,,2,CHAdeMO,,50,TRUE,TRUE,50,Operational,3,40KW and Higher,TRUE,3,Level 3:  High (Over 40kW),,,50,30,Direct Current
AMB (Àrea metropolitana de Barcelona),,4,FALSE,TRUE,TRUE,4,Public - Membership Required,gratis,115275,Edrr plaza creu de la ma,Carrer Nou,Vilatenim,Alto Ampurdán,Alto Ampurdán,17600,210,ES,EU,210,Spain,42.259898,2.966711022,,,,,,,0,2,,,,50,TRUE,TRUE,50,Operational,2019-01-19T17:21:00Z,1,2019-01-19T09:10:00Z,200,TRUE,200,Submission Published,,,161706,2,,,,2,CHAdeMO,,50,TRUE,TRUE,50,Operational,3,40KW and Higher,TRUE,3,Level 3:  High (Over 40kW),,,50,30,Direct Current
AMB (Àrea metropolitana de Barcelona),,4,FALSE,TRUE,TRUE,4,Public - Membership Required,gratis,115274,EdRR Plaça de Josep Tarradellas,Plaça de Josep Tarradellas,Vilatenim,Alto Ampurdán,Alto Ampurdán,17600,210,ES,EU,210,Spain,42.26902835,2.966850833,,,,,,,0,2,,,,50,TRUE,TRUE,50,Operational,2019-01-19T17:22:00Z,1,2019-01-19T09:04:00Z,200,TRUE,200,Submission Published,,,161703,2,,,,2,CHAdeMO,,50,TRUE,TRUE,50,Operational,3,40KW and Higher,TRUE,3,Level 3:  High (Over 40kW),80,400,55,30,Direct Current
Tesla Motors (Worldwide),48358,4,FALSE,TRUE,TRUE,4,Public - Membership Required,,115249,My Car Wash Madrid Canillas,Calle de Canillas,,26,Madrid,28002,210,ES,EU,210,Spain,40.441895,-3.674985,+34 658315403,,,,,,0,1,"1 Tesla Connector, up to 22kW.Available to the public. Self park.",,,50,TRUE,TRUE,50,Operational,2019-01-19T06:39:00Z,1,2019-01-19T06:39:00Z,200,TRUE,200,Submission Published,,,161678,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),48361,4,FALSE,TRUE,TRUE,4,Public - Membership Required,,115243,Hemingway Casa Rural Kanala,Hemingway Casa Rural Kanala,,,,48314,210,ES,EU,210,Spain,43.38577,-2.678814,+34 618774398,,,,,,0,1,"1 Tesla Connector, up to 9kW.Available to the public. Self park.",,,50,TRUE,TRUE,50,Operational,2019-01-19T06:37:00Z,1,2019-01-19T06:37:00Z,200,TRUE,200,Submission Published,,,161672,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),,,9,10,Alternating Current - Single Phase
Tesla Motors (Worldwide),48350,4,FALSE,TRUE,TRUE,4,Public - Membership Required,,115234,One Ocean Club,Moll de la Barceloneta,,1,Barcelona,8003,210,ES,EU,210,Spain,41.380261,2.186361,+34 934 84 23 15,,,,,,0,2,"2 Tesla Connectors, up to 22kW.Available to the public. Please see valet.",,,50,TRUE,TRUE,50,Operational,2019-01-19T06:35:00Z,1,2019-01-19T06:35:00Z,200,TRUE,200,Submission Published,,,161663,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
(Unknown Operator),,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",gratis,115224,nissan nikko center,Carretera Tarragona - Salou,Torreforta,Tarragona,Tarragonés,43006,210,ES,EU,210,Spain,41.11514049,1.218439927,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2019-01-19T17:22:00Z,1,2019-01-18T15:13:00Z,200,TRUE,200,Submission Published,,,161648,2,,,,2,CHAdeMO,,50,TRUE,TRUE,50,Operational,3,40KW and Higher,TRUE,3,Level 3:  High (Over 40kW),,,50,30,Direct Current
(Unknown Operator),,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",,115122, Magic Robin hood,Carrer Paradies,,Alicante,Alicante,3580,210,ES,EU,210,Spain,38.5650396,-0.085928483,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2019-01-15T15:23:00Z,1,2019-01-15T12:16:00Z,200,TRUE,200,Submission Published,,,161526,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),,230,3,10,Alternating Current - Single Phase
(Unknown Operator),,4,FALSE,TRUE,TRUE,4,Public - Membership Required,gratis,115080,My recarga abalat dels sorells,Carrer del Pare Salvador Mollá,,Albalat dels Sorells,Valencia,46134,210,ES,EU,210,Spain,39.54440497,-0.34682298,,,,,,,0,2,,,,50,TRUE,TRUE,50,Operational,2019-01-16T11:26:00Z,1,2019-01-14T12:56:00Z,200,TRUE,200,Submission Published,,,161473,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),,,22,20,Alternating Current - Three Phase
(Unknown Operator),,1,,,,1,Public,gratis,115078,PdRR aldaia,Plaça de la Consitució,,Valencia,Valencia,46960,210,ES,EU,210,Spain,39.46496946,-0.46058789,,,,,,,0,3,,,,50,TRUE,TRUE,50,Operational,2019-01-15T15:24:00Z,1,2019-01-14T12:03:00Z,200,TRUE,200,Submission Published,,,161469,2,,,,2,CHAdeMO,,50,TRUE,TRUE,50,Operational,3,40KW and Higher,TRUE,3,Level 3:  High (Over 40kW),,,50,30,Direct Current
(Unknown Operator),,4,FALSE,TRUE,TRUE,4,Public - Membership Required,,115036,Plaça de Josep Umbert Ventura,Plaça de Josep Umbert Ventura,,Sant Feliu de Codines,Vallès Oriental,8182,210,ES,EU,210,Spain,41.68894084,2.164301341,34938662889,,,"En cas de dubte o problema contactar amb l'Ajuntament de Sant Feliu o al Policia local. 
In case of problems, please contact to the police office in front of the charge station.",http://www.santfeliudecodines.cat,,0,2,,,,50,TRUE,TRUE,50,Operational,2019-01-13T14:45:00Z,1,2019-01-13T13:11:00Z,200,TRUE,200,Submission Published,,,161419,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
(Unknown Operator),,1,,,,1,Public,gratis,115035,Ikea Sabadell,C-58LD,,Vallés Occidental,Vallés Occidental,8214,210,ES,EU,210,Spain,41.51049901,2.105889943,,,,,,,0,22,,,,50,TRUE,TRUE,50,Operational,2019-01-28T16:05:00Z,1,2019-01-13T11:26:00Z,200,TRUE,200,Submission Published,,,161417,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),16,230,3.75,10,Alternating Current - Single Phase
(Unknown Operator),,1,,,,1,Public,gratis,115034,Aldi sabadell,Carretera de Barcelona,,Sabadell,Vallés Occidental,8203,210,ES,EU,210,Spain,41.53455814,2.111971226,,,,,,,0,2,En parking clientes llegar y cargar.,,,50,TRUE,TRUE,50,Operational,2019-01-13T14:42:00Z,1,2019-01-13T11:19:00Z,200,TRUE,200,Submission Published,,,161415,28,CEE 7/4,FALSE,FALSE,28,CEE 7/4 - Schuko - Type F,,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),,230,3,10,Alternating Current - Single Phase
Tesla Motors (Worldwide),48190,4,FALSE,TRUE,TRUE,4,Public - Membership Required,,115029,Hotel Maisonnave,Hotel Maisonnave,,,,31001,210,ES,EU,210,Spain,42.817386,-1.645072,+34 948222600,,,,,,0,1,"1 Tesla Connector, up to 11kW.Available for members only. Self park.",,,50,TRUE,TRUE,50,Operational,2019-01-13T06:45:00Z,1,2019-01-13T06:45:00Z,200,TRUE,200,Submission Published,,,161403,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),16,400,11,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),48184,4,FALSE,TRUE,TRUE,4,Public - Membership Required,,115025,Casas Rurales el Viejo Establo,Paraje la Matanza,,68,Fortuna (Murcia),30628,210,ES,EU,210,Spain,38.14407,-1.072401,+34 670345326,,,,,,0,1,"1 Tesla Connector, up to 11kW.Available for members only. Please see front desk.",,,50,TRUE,TRUE,50,Operational,2019-01-13T06:44:00Z,1,2019-01-13T06:44:00Z,200,TRUE,200,Submission Published,,,161399,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),16,400,11,20,Alternating Current - Three Phase
(Unknown Operator),,5,TRUE,FALSE,FALSE,5,Public - Pay At Location,"0,30€/kWh",114996,Complejo Tudanca Easy Charger,Carretera Madrid A1 km 134,,Aranda de Duero,Burgos,9470,210,ES,EU,210,Spain,41.622981,-3.6871568,,,,,http://www.Easycharger.com,,0,3,,,,50,TRUE,TRUE,50,Operational,2019-02-17T02:42:00Z,1,2019-01-12T20:42:00Z,200,TRUE,200,Submission Published,,,161369,2,,,,2,CHAdeMO,,50,TRUE,TRUE,50,Operational,3,40KW and Higher,TRUE,3,Level 3:  High (Over 40kW),125,500,50,30,Direct Current
(Unknown Operator),,5,TRUE,FALSE,FALSE,5,Public - Pay At Location,Coste del Parking (carga gratuita),114995,Parking Primo de Rivera,"Avda. General Primo d eRivera, 13",,Cáceres,Cáceres,,210,ES,EU,210,Spain,39.47244,-6.378859926,,,info@parkingprimoderivera.com,,,,0,9,,,,50,TRUE,TRUE,50,Operational,2019-01-13T10:37:00Z,1,2019-01-12T11:49:00Z,200,TRUE,200,Submission Published,,,161368,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,230,7.36,,
Iberdrola,,5,TRUE,FALSE,FALSE,5,Public - Pay At Location,,114937,Trio Iberdrola,Avinguda de la Concòrdia,Ca n'Ustrell,Sabadell,Vallés Occidental,8206,210,ES,EU,210,Spain,41.55887041,2.096480153,,,,,,,0,2,Precio segun tarifas de la app de iberdrola,,,150,FALSE,TRUE,150,Planned For Future Date,2019-01-10T18:32:00Z,1,2019-01-10T15:11:00Z,200,TRUE,200,Submission Published,,,161288,2,,,,2,CHAdeMO,,150,FALSE,TRUE,150,Planned For Future Date,3,40KW and Higher,TRUE,3,Level 3:  High (Over 40kW),,,,30,Direct Current
POLAR (UK),11338,4,FALSE,TRUE,TRUE,4,Public - Membership Required,Inclusive; for Polar Plus subscription members only,114896,Hotel-Restaurante el Molino. Carretera Madrid-Irun,Hotel,,,,09 280,210,ES,EU,210,Spain,42.651615,-3.084218,,,,,,,0,2,Aparcamiento exterior del hotel. A la derecha de la puerta principal,,,50,TRUE,TRUE,50,Operational,2019-03-08T06:24:00Z,1,2019-01-10T06:14:00Z,200,TRUE,200,Submission Published,,,161237,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
(Unknown Operator),,4,FALSE,TRUE,TRUE,4,Public - Membership Required,gratis,114873,Edrr Calafell,Carretera del Sanatori,29,Bajo Panadés,Bajo Panadés,43820,210,ES,EU,210,Spain,41.19006599,1.568153738,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2019-01-09T12:18:00Z,1,2019-01-09T11:38:00Z,200,TRUE,200,Submission Published,,,161208,2,,,,2,CHAdeMO,,50,TRUE,TRUE,50,Operational,3,40KW and Higher,TRUE,3,Level 3:  High (Over 40kW),,,50,30,Direct Current
(Unknown Operator),,5,TRUE,FALSE,FALSE,5,Public - Pay At Location,"o,19 euros kwh",114872,BP Nissan Satra,Avenida Valencia,223,Castellón,Castellón,12550,210,ES,EU,210,Spain,39.9645052,-0.06387767,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2019-01-09T13:09:00Z,1,2019-01-09T11:18:00Z,200,TRUE,200,Submission Published,,,161207,2,,,,2,CHAdeMO,,50,TRUE,TRUE,50,Operational,3,40KW and Higher,TRUE,3,Level 3:  High (Over 40kW),110,400,50,30,Direct Current
(Unknown Operator),,4,FALSE,TRUE,TRUE,4,Public - Membership Required,gratis,114828,EdRR segur de calafell,C-31,,Bajo Panadés,Bajo Panadés,43882,210,ES,EU,210,Spain,41.19267436,1.603785967,,,,,,,0,2,,,,50,TRUE,TRUE,50,Operational,2019-01-11T20:50:00Z,1,2019-01-08T17:08:00Z,200,TRUE,200,Submission Published,,,161159,2,,,,2,CHAdeMO,,50,TRUE,TRUE,50,Operational,3,40KW and Higher,TRUE,3,Level 3:  High (Over 40kW),,400,50,30,Direct Current
AMB (Àrea metropolitana de Barcelona),,4,FALSE,TRUE,TRUE,4,Public - Membership Required,gratis,114826,Sortida Aparcament C.C Sant Cugat,Sortida Aparcament C.C Sant Cugat,Can Vasconcel,Vallés Occidental,Vallés Occidental,8174,210,ES,EU,210,Spain,41.48271906,2.05132692,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2019-01-08T15:26:00Z,1,2019-01-08T12:51:00Z,200,TRUE,200,Submission Published,,,161153,2,,,,2,CHAdeMO,,50,TRUE,TRUE,50,Operational,3,40KW and Higher,TRUE,3,Level 3:  High (Over 40kW),125,400,50,30,Direct Current
AMB (Àrea metropolitana de Barcelona),,4,FALSE,TRUE,TRUE,4,Public - Membership Required,gratis,114825,EdRR Sant Cugat,Avigunda de la via Augusta,,Sant Cugat,Catalonia,8174,210,ES,EU,210,Spain,41.48271895,2.051343528,,,,,,,0,2,,,,50,TRUE,TRUE,50,Operational,2019-01-08T15:27:00Z,1,2019-01-08T12:29:00Z,200,TRUE,200,Submission Published,,,161149,2,,,,2,CHAdeMO,,50,TRUE,TRUE,50,Operational,3,40KW and Higher,TRUE,3,Level 3:  High (Over 40kW),125,400,50,30,Direct Current
(Business Owner at Location),,1,,,,1,Public,gratis,114708,Ayuntamiento de utiel,"Av. del Deporte, 14",,Utiel,Valencia,46300,210,ES,EU,210,Spain,39.57256698,-1.210929259,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2019-01-07T12:33:00Z,1,2019-01-07T00:28:00Z,200,TRUE,200,Submission Published,,,160991,2,,,,2,CHAdeMO,,50,TRUE,TRUE,50,Operational,3,40KW and Higher,TRUE,3,Level 3:  High (Over 40kW),120,400,50,30,Direct Current
(Unknown Operator),,6,FALSE,FALSE,FALSE,6,"Private - For Staff, Visitors or Customers",Free,114703,Santi Enrique Nissan Barberá del Vallés ,Carretera de Barcelona,,Vallés Occidental,Vallés Occidental,8210,210,ES,EU,210,Spain,41.51415293,2.128199049,,,,En parking clientes ,,,0,1,punto de carga para clientes nissan,,,50,TRUE,TRUE,50,Operational,2019-01-10T09:54:00Z,1,2019-01-06T17:41:00Z,200,TRUE,200,Submission Published,,,160978,2,,,,2,CHAdeMO,,50,TRUE,TRUE,50,Operational,3,40KW and Higher,TRUE,3,Level 3:  High (Over 40kW),,,50,30,Direct Current
(Business Owner at Location),,5,TRUE,FALSE,FALSE,5,Public - Pay At Location,0.15 €/kWh,114641,Gasolinera Coopelec,"Carr. Tabernes Chiva, 11, 46610 Guadasuar, Valencia, España",,Guadassuar,Valencia,46610,210,ES,EU,210,Spain,39.18115987,-0.476511093,,,," 6h-22h; S-D (Sat-Sun) 8h-14h, 15h-19h",,,0,3,,,,50,TRUE,TRUE,50,Operational,2019-01-05T23:49:00Z,1,2019-01-05T17:22:00Z,200,TRUE,200,Submission Published,,,160878,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
AMB (Àrea metropolitana de Barcelona),,4,FALSE,TRUE,TRUE,4,Public - Membership Required,gratis,114596,EdRR AMB Barbera del valles,Carrer d'Arquimedes,6,Vallés Occidental,Vallés Occidental,8210,210,ES,EU,210,Spain,41.51076434,2.132713751,,,,,,,0,4,,,,50,TRUE,TRUE,50,Operational,2019-02-05T08:14:00Z,1,2019-01-04T14:52:00Z,200,TRUE,200,Submission Published,,,160829,2,,,,2,CHAdeMO,,50,TRUE,TRUE,50,Operational,3,40KW and Higher,TRUE,3,Level 3:  High (Over 40kW),,,50,30,Direct Current
(Unknown Operator),,1,,,,1,Public,Gratis,114567,Pdr espai tolra,Carrer de Portugal,Airesol C,Vallés Occidental,Vallés Occidental,8211,210,ES,EU,210,Spain,41.60898986,2.08527901,,,,,,,0,2,No se necesita activar el punto con tarjeta ,,,50,TRUE,TRUE,50,Operational,2019-02-08T21:36:00Z,1,2019-01-03T22:24:00Z,200,TRUE,200,Submission Published,,,160795,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),47470,7,FALSE,FALSE,FALSE,7,Public - Notice Required,,114537,Hotel Spa Vilavella,Hotel Spa Vilavella,,,,32549,210,ES,EU,210,Spain,42.038277,-7.016485,+34 988 59 42 42,,,,,,0,1,"1 Tesla Connector, up to 22kW.Available by reservation only. Please see front desk.",,,50,TRUE,TRUE,50,Operational,2019-01-03T08:10:00Z,1,2019-01-03T08:10:00Z,200,TRUE,200,Submission Published,,,160761,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),47972,4,FALSE,TRUE,TRUE,4,Public - Membership Required,,114477,Hotel Barcelo Caceres V Centenario,Manuel Pacheco,,Caceres,,10005,210,ES,EU,210,Spain,39.473875,-6.398395,34927232200,,,,,,0,1,"1 Tesla Connector, up to 17kW.Available for members only. Please call ahead.",,,50,TRUE,TRUE,50,Operational,2019-01-03T07:58:00Z,1,2019-01-03T07:58:00Z,200,TRUE,200,Submission Published,,,160701,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),,,17,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),47475,4,FALSE,TRUE,TRUE,4,Public - Membership Required,,114431,Restaurante Cocinandos,Plaza de San Marcos,,5,Leon,24001,210,ES,EU,210,Spain,42.601971,-5.58136,+34 987 071 378,,,,,,0,1,"1 Tesla Connector, up to 14kW.Available for members only. Please call ahead.",,,50,TRUE,TRUE,50,Operational,2019-01-03T07:49:00Z,1,2019-01-03T07:49:00Z,200,TRUE,200,Submission Published,,,160655,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),,,14,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),46830,4,FALSE,TRUE,TRUE,4,Public - Membership Required,,114424,H10 Punta Negra,C/ Punta Negra,,Costa d'en Blanes,Islas Baleares,7181,210,ES,EU,210,Spain,39.527597,2.552744, +34 971 68 07 62,,,,,,0,2,"2 Tesla Connectors, up to 11kW.Available for customers. Please see front desk.",,,50,TRUE,TRUE,50,Operational,2019-01-03T07:48:00Z,1,2019-01-03T07:48:00Z,200,TRUE,200,Submission Published,,,160648,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),16,400,11,20,Alternating Current - Three Phase
Tesla Motors (Worldwide),46890,4,FALSE,TRUE,TRUE,4,Public - Membership Required,,114413,Morada Da Moa,Carretera General Cee - Carnota,,311,Coruna,15296,210,ES,EU,210,Spain,42.893194,-9.134705,+34 981 76 00 85,,,,,,0,1,"1 Tesla Connector, up to 17kW.Available for customers. Please call ahead.",,,50,TRUE,TRUE,50,Operational,2019-01-03T06:45:00Z,1,2019-01-03T06:45:00Z,200,TRUE,200,Submission Published,,,160637,30,,FALSE,FALSE,30,Tesla (Model S onwards),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),,,17,20,Alternating Current - Three Phase
